States,Years,Quarter,EntityName,Transaction_count,Transaction_amount
andaman-&-nicobar-islands,2020,2,734006,3,565.0
andaman-&-nicobar-islands,2020,2,734006,2,513.0
andaman-&-nicobar-islands,2020,2,734006,1,282.0
andaman-&-nicobar-islands,2020,3,734006,9,3432.0
andaman-&-nicobar-islands,2020,3,734006,7,3948.0
andaman-&-nicobar-islands,2020,3,734006,5,2194.0
andaman-&-nicobar-islands,2020,3,734006,4,1620.0
andaman-&-nicobar-islands,2020,3,734006,3,1095.0
andaman-&-nicobar-islands,2020,3,734006,3,947.0
andaman-&-nicobar-islands,2020,3,734006,3,562.0
andaman-&-nicobar-islands,2020,3,734006,2,101.0
andaman-&-nicobar-islands,2020,3,734006,2,886.0
andaman-&-nicobar-islands,2020,3,734006,2,314.0
andaman-&-nicobar-islands,2020,4,734006,25,25659.0
andaman-&-nicobar-islands,2020,4,734006,23,29686.0
andaman-&-nicobar-islands,2020,4,734006,18,24904.0
andaman-&-nicobar-islands,2020,4,734006,17,25073.0
andaman-&-nicobar-islands,2020,4,734006,8,10459.0
andaman-&-nicobar-islands,2020,4,734006,6,4840.0
andaman-&-nicobar-islands,2020,4,734006,6,11659.0
andaman-&-nicobar-islands,2020,4,734006,4,10271.0
andaman-&-nicobar-islands,2020,4,734006,3,100.0
andaman-&-nicobar-islands,2020,4,734006,3,5235.0
andaman-&-nicobar-islands,2021,1,734006,47,53060.0
andaman-&-nicobar-islands,2021,1,734006,35,39985.0
andaman-&-nicobar-islands,2021,1,734006,33,24571.0
andaman-&-nicobar-islands,2021,1,734006,25,29635.0
andaman-&-nicobar-islands,2021,1,734006,12,17588.0
andaman-&-nicobar-islands,2021,1,734006,12,14085.0
andaman-&-nicobar-islands,2021,1,734006,9,7310.0
andaman-&-nicobar-islands,2021,1,734006,8,9253.0
andaman-&-nicobar-islands,2021,1,734006,7,11223.0
andaman-&-nicobar-islands,2021,1,734006,7,6612.0
andaman-&-nicobar-islands,2021,2,734006,36,33716.0
andaman-&-nicobar-islands,2021,2,734006,17,19787.0
andaman-&-nicobar-islands,2021,2,734006,15,17163.0
andaman-&-nicobar-islands,2021,2,734006,13,10326.0
andaman-&-nicobar-islands,2021,2,734006,10,10557.0
andaman-&-nicobar-islands,2021,2,734006,8,11459.0
andaman-&-nicobar-islands,2021,2,734006,6,9766.0
andaman-&-nicobar-islands,2021,2,734006,6,8889.0
andaman-&-nicobar-islands,2021,2,734006,6,12669.0
andaman-&-nicobar-islands,2021,2,734006,4,9430.0
andaman-&-nicobar-islands,2021,3,734006,70,82425.0
andaman-&-nicobar-islands,2021,3,734006,44,53909.0
andaman-&-nicobar-islands,2021,3,734006,26,29601.0
andaman-&-nicobar-islands,2021,3,734006,14,20616.0
andaman-&-nicobar-islands,2021,3,734006,13,20075.0
andaman-&-nicobar-islands,2021,3,734006,11,18134.0
andaman-&-nicobar-islands,2021,3,734006,11,14406.0
andaman-&-nicobar-islands,2021,3,734006,8,7247.0
andaman-&-nicobar-islands,2021,3,734006,6,6406.0
andaman-&-nicobar-islands,2021,3,734006,6,2221.0
andaman-&-nicobar-islands,2021,4,734006,194,232344.0
andaman-&-nicobar-islands,2021,4,734006,159,211326.0
andaman-&-nicobar-islands,2021,4,734006,133,168668.0
andaman-&-nicobar-islands,2021,4,734006,66,68931.0
andaman-&-nicobar-islands,2021,4,734006,32,53658.0
andaman-&-nicobar-islands,2021,4,734006,31,102213.0
andaman-&-nicobar-islands,2021,4,734006,24,31069.0
andaman-&-nicobar-islands,2021,4,734006,22,38599.0
andaman-&-nicobar-islands,2021,4,734006,21,23016.0
andaman-&-nicobar-islands,2021,4,734006,13,30437.0
andaman-&-nicobar-islands,2022,1,734006,174,226181.0
andaman-&-nicobar-islands,2022,1,734006,149,204646.0
andaman-&-nicobar-islands,2022,1,734006,137,218321.0
andaman-&-nicobar-islands,2022,1,734006,102,147402.0
andaman-&-nicobar-islands,2022,1,734006,36,39197.0
andaman-&-nicobar-islands,2022,1,734006,33,35406.0
andaman-&-nicobar-islands,2022,1,734006,28,36877.0
andaman-&-nicobar-islands,2022,1,734006,19,50799.0
andaman-&-nicobar-islands,2022,1,734006,16,33406.0
andaman-&-nicobar-islands,2022,1,734006,15,29159.0
andaman-&-nicobar-islands,2022,2,734006,97,156861.0
andaman-&-nicobar-islands,2022,2,734006,87,121168.0
andaman-&-nicobar-islands,2022,2,734006,78,137418.0
andaman-&-nicobar-islands,2022,2,734006,62,58453.0
andaman-&-nicobar-islands,2022,2,734006,26,32107.0
andaman-&-nicobar-islands,2022,2,734006,22,52244.0
andaman-&-nicobar-islands,2022,2,734006,19,25543.0
andaman-&-nicobar-islands,2022,2,734006,18,24391.0
andaman-&-nicobar-islands,2022,2,734006,14,28331.0
andaman-&-nicobar-islands,2022,2,734006,13,20817.0
andaman-&-nicobar-islands,2022,3,734006,151,198569.0
andaman-&-nicobar-islands,2022,3,734006,119,151539.0
andaman-&-nicobar-islands,2022,3,734006,101,106324.0
andaman-&-nicobar-islands,2022,3,734006,76,102757.0
andaman-&-nicobar-islands,2022,3,734006,31,35790.0
andaman-&-nicobar-islands,2022,3,734006,27,67604.0
andaman-&-nicobar-islands,2022,3,734006,27,53016.0
andaman-&-nicobar-islands,2022,3,734006,17,34250.0
andaman-&-nicobar-islands,2022,3,734006,16,29251.0
andaman-&-nicobar-islands,2022,3,734006,11,17184.0
andaman-&-nicobar-islands,2022,4,734006,199,299036.0
andaman-&-nicobar-islands,2022,4,734006,166,253344.0
andaman-&-nicobar-islands,2022,4,734006,146,163498.0
andaman-&-nicobar-islands,2022,4,734006,80,98862.0
andaman-&-nicobar-islands,2022,4,734006,43,68397.0
andaman-&-nicobar-islands,2022,4,734006,38,73829.0
andaman-&-nicobar-islands,2022,4,734006,31,55827.0
andaman-&-nicobar-islands,2022,4,734006,27,56611.0
andaman-&-nicobar-islands,2022,4,734006,27,59500.0
andaman-&-nicobar-islands,2022,4,734006,25,42024.0
andaman-&-nicobar-islands,2023,1,734006,236,286594.0
andaman-&-nicobar-islands,2023,1,734006,206,233281.0
andaman-&-nicobar-islands,2023,1,734006,164,256300.0
andaman-&-nicobar-islands,2023,1,734006,117,134841.0
andaman-&-nicobar-islands,2023,1,734006,30,54849.0
andaman-&-nicobar-islands,2023,1,734006,30,58745.0
andaman-&-nicobar-islands,2023,1,734006,29,49945.0
andaman-&-nicobar-islands,2023,1,734006,29,64193.0
andaman-&-nicobar-islands,2023,1,734006,27,40580.0
andaman-&-nicobar-islands,2023,1,734006,24,29149.0
andaman-&-nicobar-islands,2023,2,734006,171,341853.0
andaman-&-nicobar-islands,2023,2,734006,166,255069.0
andaman-&-nicobar-islands,2023,2,734006,134,189989.0
andaman-&-nicobar-islands,2023,2,734006,82,101875.0
andaman-&-nicobar-islands,2023,2,734006,27,34345.0
andaman-&-nicobar-islands,2023,2,734006,25,41299.0
andaman-&-nicobar-islands,2023,2,734006,22,43459.0
andaman-&-nicobar-islands,2023,2,734006,21,20427.0
andaman-&-nicobar-islands,2023,2,734006,20,24693.0
andaman-&-nicobar-islands,2023,2,734006,17,31404.0
andaman-&-nicobar-islands,2023,3,734006,191,306744.0
andaman-&-nicobar-islands,2023,3,734006,147,212575.0
andaman-&-nicobar-islands,2023,3,734006,143,213581.0
andaman-&-nicobar-islands,2023,3,734006,100,120875.0
andaman-&-nicobar-islands,2023,3,734006,35,60750.0
andaman-&-nicobar-islands,2023,3,734006,30,50544.0
andaman-&-nicobar-islands,2023,3,734006,26,46075.0
andaman-&-nicobar-islands,2023,3,734006,18,34636.0
andaman-&-nicobar-islands,2023,3,734006,16,25131.0
andaman-&-nicobar-islands,2023,3,734006,16,24369.0
andhra-pradesh,2020,2,734006,540,86088.0
andhra-pradesh,2020,2,734006,437,71761.0
andhra-pradesh,2020,2,734006,339,55455.0
andhra-pradesh,2020,2,734006,322,50705.0
andhra-pradesh,2020,2,734006,301,46454.0
andhra-pradesh,2020,2,734006,279,43236.0
andhra-pradesh,2020,2,734006,262,41153.0
andhra-pradesh,2020,2,734006,259,43013.0
andhra-pradesh,2020,2,734006,258,43311.0
andhra-pradesh,2020,2,734006,250,43610.0
andhra-pradesh,2020,3,734006,968,195870.0
andhra-pradesh,2020,3,734006,795,165322.0
andhra-pradesh,2020,3,734006,777,172113.0
andhra-pradesh,2020,3,734006,776,201732.0
andhra-pradesh,2020,3,734006,746,161284.0
andhra-pradesh,2020,3,734006,663,143659.0
andhra-pradesh,2020,3,734006,661,156016.0
andhra-pradesh,2020,3,734006,608,128862.0
andhra-pradesh,2020,3,734006,542,116222.0
andhra-pradesh,2020,3,734006,532,135236.0
andhra-pradesh,2020,4,734006,292,120291.0
andhra-pradesh,2020,4,734006,260,110284.0
andhra-pradesh,2020,4,734006,234,139080.0
andhra-pradesh,2020,4,734006,233,101891.0
andhra-pradesh,2020,4,734006,228,123376.0
andhra-pradesh,2020,4,734006,215,132499.0
andhra-pradesh,2020,4,734006,211,99952.0
andhra-pradesh,2020,4,734006,201,102846.0
andhra-pradesh,2020,4,734006,196,110129.0
andhra-pradesh,2020,4,734006,181,79955.0
andhra-pradesh,2021,1,734006,287,144342.0
andhra-pradesh,2021,1,734006,258,130242.0
andhra-pradesh,2021,1,734006,250,114038.0
andhra-pradesh,2021,1,734006,249,105904.0
andhra-pradesh,2021,1,734006,224,135466.0
andhra-pradesh,2021,1,734006,215,169433.0
andhra-pradesh,2021,1,734006,210,85999.0
andhra-pradesh,2021,1,734006,178,127092.0
andhra-pradesh,2021,1,734006,178,100699.0
andhra-pradesh,2021,1,734006,177,70827.0
andhra-pradesh,2021,2,734006,1409,631953.0
andhra-pradesh,2021,2,734006,537,293906.0
andhra-pradesh,2021,2,734006,374,208258.0
andhra-pradesh,2021,2,734006,347,265432.0
andhra-pradesh,2021,2,734006,323,204624.0
andhra-pradesh,2021,2,734006,293,124158.0
andhra-pradesh,2021,2,734006,284,112884.0
andhra-pradesh,2021,2,734006,271,168382.0
andhra-pradesh,2021,2,734006,268,144765.0
andhra-pradesh,2021,2,734006,262,130466.0
andhra-pradesh,2021,3,734006,299,246736.0
andhra-pradesh,2021,3,734006,283,194552.0
andhra-pradesh,2021,3,734006,282,246665.0
andhra-pradesh,2021,3,734006,281,218927.0
andhra-pradesh,2021,3,734006,281,190890.0
andhra-pradesh,2021,3,734006,276,201084.0
andhra-pradesh,2021,3,734006,252,185104.0
andhra-pradesh,2021,3,734006,247,181981.0
andhra-pradesh,2021,3,734006,234,183730.0
andhra-pradesh,2021,3,734006,230,154696.0
andhra-pradesh,2021,4,734006,568,468698.0
andhra-pradesh,2021,4,734006,373,385590.0
andhra-pradesh,2021,4,734006,372,394057.0
andhra-pradesh,2021,4,734006,365,376592.0
andhra-pradesh,2021,4,734006,301,298417.0
andhra-pradesh,2021,4,734006,293,386711.0
andhra-pradesh,2021,4,734006,254,242094.0
andhra-pradesh,2021,4,734006,249,252587.0
andhra-pradesh,2021,4,734006,238,269565.0
andhra-pradesh,2021,4,734006,235,238426.0
andhra-pradesh,2022,1,734006,501,553651.0
andhra-pradesh,2022,1,734006,418,422786.0
andhra-pradesh,2022,1,734006,365,352581.0
andhra-pradesh,2022,1,734006,361,617403.0
andhra-pradesh,2022,1,734006,352,477461.0
andhra-pradesh,2022,1,734006,349,394098.0
andhra-pradesh,2022,1,734006,346,403725.0
andhra-pradesh,2022,1,734006,307,312518.0
andhra-pradesh,2022,1,734006,297,370767.0
andhra-pradesh,2022,1,734006,294,413180.0
andhra-pradesh,2022,2,734006,394,411471.0
andhra-pradesh,2022,2,734006,379,457895.0
andhra-pradesh,2022,2,734006,376,510705.0
andhra-pradesh,2022,2,734006,363,390709.0
andhra-pradesh,2022,2,734006,359,347013.0
andhra-pradesh,2022,2,734006,347,400810.0
andhra-pradesh,2022,2,734006,344,354936.0
andhra-pradesh,2022,2,734006,336,298809.0
andhra-pradesh,2022,2,734006,318,410402.0
andhra-pradesh,2022,2,734006,306,355690.0
andhra-pradesh,2022,3,734006,485,506293.0
andhra-pradesh,2022,3,734006,478,633331.0
andhra-pradesh,2022,3,734006,477,602653.0
andhra-pradesh,2022,3,734006,463,496114.0
andhra-pradesh,2022,3,734006,444,463855.0
andhra-pradesh,2022,3,734006,443,510288.0
andhra-pradesh,2022,3,734006,421,437652.0
andhra-pradesh,2022,3,734006,420,408060.0
andhra-pradesh,2022,3,734006,411,343460.0
andhra-pradesh,2022,3,734006,392,408836.0
andhra-pradesh,2022,4,734006,596,856272.0
andhra-pradesh,2022,4,734006,550,602897.0
andhra-pradesh,2022,4,734006,543,549451.0
andhra-pradesh,2022,4,734006,488,441856.0
andhra-pradesh,2022,4,734006,457,650737.0
andhra-pradesh,2022,4,734006,416,288926.0
andhra-pradesh,2022,4,734006,416,588408.0
andhra-pradesh,2022,4,734006,413,432671.0
andhra-pradesh,2022,4,734006,407,369435.0
andhra-pradesh,2022,4,734006,407,458462.0
andhra-pradesh,2023,1,734006,468,848915.0
andhra-pradesh,2023,1,734006,463,635433.0
andhra-pradesh,2023,1,734006,456,788976.0
andhra-pradesh,2023,1,734006,407,518326.0
andhra-pradesh,2023,1,734006,396,538812.0
andhra-pradesh,2023,1,734006,383,483768.0
andhra-pradesh,2023,1,734006,377,446022.0
andhra-pradesh,2023,1,734006,367,455958.0
andhra-pradesh,2023,1,734006,353,481246.0
andhra-pradesh,2023,1,734006,345,417747.0
andhra-pradesh,2023,2,734006,616,969092.0
andhra-pradesh,2023,2,734006,537,696700.0
andhra-pradesh,2023,2,734006,472,547680.0
andhra-pradesh,2023,2,734006,452,526796.0
andhra-pradesh,2023,2,734006,433,549179.0
andhra-pradesh,2023,2,734006,412,546644.0
andhra-pradesh,2023,2,734006,405,443320.0
andhra-pradesh,2023,2,734006,394,377868.0
andhra-pradesh,2023,2,734006,371,636260.0
andhra-pradesh,2023,2,734006,370,505187.0
andhra-pradesh,2023,3,734006,681,926705.0
andhra-pradesh,2023,3,734006,589,770236.0
andhra-pradesh,2023,3,734006,577,720125.0
andhra-pradesh,2023,3,734006,533,663947.0
andhra-pradesh,2023,3,734006,527,675611.0
andhra-pradesh,2023,3,734006,524,479426.0
andhra-pradesh,2023,3,734006,520,483441.0
andhra-pradesh,2023,3,734006,482,536352.0
andhra-pradesh,2023,3,734006,431,581425.0
andhra-pradesh,2023,3,734006,412,534212.0
arunachal-pradesh,2020,2,734006,21,3445.0
arunachal-pradesh,2020,2,734006,6,1304.0
arunachal-pradesh,2020,2,734006,5,1124.0
arunachal-pradesh,2020,2,734006,5,1064.0
arunachal-pradesh,2020,2,734006,4,744.0
arunachal-pradesh,2020,2,734006,3,811.0
arunachal-pradesh,2020,2,734006,3,739.0
arunachal-pradesh,2020,2,734006,3,827.0
arunachal-pradesh,2020,2,734006,3,744.0
arunachal-pradesh,2020,2,734006,2,939.0
arunachal-pradesh,2020,3,734006,21,4213.0
arunachal-pradesh,2020,3,734006,19,9111.0
arunachal-pradesh,2020,3,734006,17,5506.0
arunachal-pradesh,2020,3,734006,10,2281.0
arunachal-pradesh,2020,3,734006,6,2236.0
arunachal-pradesh,2020,3,734006,6,1540.0
arunachal-pradesh,2020,3,734006,6,2236.0
arunachal-pradesh,2020,3,734006,6,1512.0
arunachal-pradesh,2020,3,734006,5,796.0
arunachal-pradesh,2020,3,734006,4,843.0
arunachal-pradesh,2020,4,734006,18,5383.0
arunachal-pradesh,2020,4,734006,13,7819.0
arunachal-pradesh,2020,4,734006,10,4999.0
arunachal-pradesh,2020,4,734006,9,1981.0
arunachal-pradesh,2020,4,734006,8,5359.0
arunachal-pradesh,2020,4,734006,6,10016.0
arunachal-pradesh,2020,4,734006,5,4355.0
arunachal-pradesh,2020,4,734006,4,5434.0
arunachal-pradesh,2020,4,734006,4,2973.0
arunachal-pradesh,2020,4,734006,4,888.0
arunachal-pradesh,2021,1,734006,21,32836.0
arunachal-pradesh,2021,1,734006,18,6658.0
arunachal-pradesh,2021,1,734006,17,8055.0
arunachal-pradesh,2021,1,734006,16,9549.0
arunachal-pradesh,2021,1,734006,11,1983.0
arunachal-pradesh,2021,1,734006,9,2577.0
arunachal-pradesh,2021,1,734006,9,8819.0
arunachal-pradesh,2021,1,734006,7,3646.0
arunachal-pradesh,2021,1,734006,7,4237.0
arunachal-pradesh,2021,1,734006,7,3690.0
arunachal-pradesh,2021,2,734006,26,14352.0
arunachal-pradesh,2021,2,734006,20,15346.0
arunachal-pradesh,2021,2,734006,15,39804.0
arunachal-pradesh,2021,2,734006,14,9960.0
arunachal-pradesh,2021,2,734006,14,8091.0
arunachal-pradesh,2021,2,734006,12,19837.0
arunachal-pradesh,2021,2,734006,10,4357.0
arunachal-pradesh,2021,2,734006,10,4236.0
arunachal-pradesh,2021,2,734006,9,9677.0
arunachal-pradesh,2021,2,734006,8,20976.0
arunachal-pradesh,2021,3,734006,21,57300.0
arunachal-pradesh,2021,3,734006,20,30911.0
arunachal-pradesh,2021,3,734006,20,62172.0
arunachal-pradesh,2021,3,734006,16,18773.0
arunachal-pradesh,2021,3,734006,15,35018.0
arunachal-pradesh,2021,3,734006,13,12529.0
arunachal-pradesh,2021,3,734006,13,11845.0
arunachal-pradesh,2021,3,734006,10,25474.0
arunachal-pradesh,2021,3,734006,7,12333.0
arunachal-pradesh,2021,3,734006,6,11875.0
arunachal-pradesh,2021,4,734006,44,84245.0
arunachal-pradesh,2021,4,734006,31,62422.0
arunachal-pradesh,2021,4,734006,23,42208.0
arunachal-pradesh,2021,4,734006,17,27105.0
arunachal-pradesh,2021,4,734006,16,24037.0
arunachal-pradesh,2021,4,734006,14,19900.0
arunachal-pradesh,2021,4,734006,14,15990.0
arunachal-pradesh,2021,4,734006,13,18120.0
arunachal-pradesh,2021,4,734006,12,30185.0
arunachal-pradesh,2021,4,734006,11,12440.0
arunachal-pradesh,2022,1,734006,51,124161.0
arunachal-pradesh,2022,1,734006,34,58358.0
arunachal-pradesh,2022,1,734006,29,95648.0
arunachal-pradesh,2022,1,734006,21,46778.0
arunachal-pradesh,2022,1,734006,21,42054.0
arunachal-pradesh,2022,1,734006,14,55170.0
arunachal-pradesh,2022,1,734006,13,22997.0
arunachal-pradesh,2022,1,734006,12,12811.0
arunachal-pradesh,2022,1,734006,10,13617.0
arunachal-pradesh,2022,1,734006,10,17012.0
arunachal-pradesh,2022,2,734006,97,272742.0
arunachal-pradesh,2022,2,734006,95,210496.0
arunachal-pradesh,2022,2,734006,59,126741.0
arunachal-pradesh,2022,2,734006,30,77784.0
arunachal-pradesh,2022,2,734006,25,94817.0
arunachal-pradesh,2022,2,734006,24,54485.0
arunachal-pradesh,2022,2,734006,22,55603.0
arunachal-pradesh,2022,2,734006,17,45749.0
arunachal-pradesh,2022,2,734006,15,22207.0
arunachal-pradesh,2022,2,734006,14,42189.0
arunachal-pradesh,2022,3,734006,98,283474.0
arunachal-pradesh,2022,3,734006,67,151232.0
arunachal-pradesh,2022,3,734006,32,53678.0
arunachal-pradesh,2022,3,734006,29,36024.0
arunachal-pradesh,2022,3,734006,25,56908.0
arunachal-pradesh,2022,3,734006,19,97783.0
arunachal-pradesh,2022,3,734006,18,88301.0
arunachal-pradesh,2022,3,734006,17,38512.0
arunachal-pradesh,2022,3,734006,17,26960.0
arunachal-pradesh,2022,3,734006,15,25996.0
arunachal-pradesh,2022,4,734006,86,169298.0
arunachal-pradesh,2022,4,734006,80,153335.0
arunachal-pradesh,2022,4,734006,29,52395.0
arunachal-pradesh,2022,4,734006,28,60464.0
arunachal-pradesh,2022,4,734006,27,98039.0
arunachal-pradesh,2022,4,734006,25,50628.0
arunachal-pradesh,2022,4,734006,24,54947.0
arunachal-pradesh,2022,4,734006,23,56348.0
arunachal-pradesh,2022,4,734006,23,65530.0
arunachal-pradesh,2022,4,734006,22,42213.0
arunachal-pradesh,2023,1,734006,74,172651.0
arunachal-pradesh,2023,1,734006,56,229802.0
arunachal-pradesh,2023,1,734006,42,107932.0
arunachal-pradesh,2023,1,734006,39,77754.0
arunachal-pradesh,2023,1,734006,36,151958.0
arunachal-pradesh,2023,1,734006,31,92735.0
arunachal-pradesh,2023,1,734006,19,46603.0
arunachal-pradesh,2023,1,734006,17,26106.0
arunachal-pradesh,2023,1,734006,17,32562.0
arunachal-pradesh,2023,1,734006,17,56453.0
arunachal-pradesh,2023,2,734006,94,280971.0
arunachal-pradesh,2023,2,734006,61,210621.0
arunachal-pradesh,2023,2,734006,48,172799.0
arunachal-pradesh,2023,2,734006,43,133976.0
arunachal-pradesh,2023,2,734006,30,79156.0
arunachal-pradesh,2023,2,734006,30,89674.0
arunachal-pradesh,2023,2,734006,29,41320.0
arunachal-pradesh,2023,2,734006,29,51944.0
arunachal-pradesh,2023,2,734006,26,101946.0
arunachal-pradesh,2023,2,734006,25,53846.0
arunachal-pradesh,2023,3,734006,91,197412.0
arunachal-pradesh,2023,3,734006,76,203612.0
arunachal-pradesh,2023,3,734006,48,106325.0
arunachal-pradesh,2023,3,734006,45,145263.0
arunachal-pradesh,2023,3,734006,39,140365.0
arunachal-pradesh,2023,3,734006,33,50413.0
arunachal-pradesh,2023,3,734006,30,62165.0
arunachal-pradesh,2023,3,734006,28,89165.0
arunachal-pradesh,2023,3,734006,26,82497.0
arunachal-pradesh,2023,3,734006,26,45255.0
assam,2020,2,734006,36,6530.0
assam,2020,2,734006,36,6424.0
assam,2020,2,734006,30,5864.0
assam,2020,2,734006,23,3630.0
assam,2020,2,734006,20,3512.0
assam,2020,2,734006,20,3646.0
assam,2020,2,734006,19,3763.0
assam,2020,2,734006,17,3851.0
assam,2020,2,734006,17,2587.0
assam,2020,2,734006,16,2911.0
assam,2020,3,734006,84,19733.0
assam,2020,3,734006,44,13672.0
assam,2020,3,734006,42,11968.0
assam,2020,3,734006,41,10227.0
assam,2020,3,734006,41,11250.0
assam,2020,3,734006,40,11182.0
assam,2020,3,734006,38,13564.0
assam,2020,3,734006,34,7155.0
assam,2020,3,734006,33,8122.0
assam,2020,3,734006,29,8620.0
assam,2020,4,734006,57,43429.0
assam,2020,4,734006,55,38700.0
assam,2020,4,734006,32,14866.0
assam,2020,4,734006,30,37778.0
assam,2020,4,734006,27,33443.0
assam,2020,4,734006,27,16998.0
assam,2020,4,734006,27,33793.0
assam,2020,4,734006,26,17089.0
assam,2020,4,734006,26,9959.0
assam,2020,4,734006,25,16120.0
assam,2021,1,734006,81,81773.0
assam,2021,1,734006,75,35239.0
assam,2021,1,734006,51,17477.0
assam,2021,1,734006,46,19477.0
assam,2021,1,734006,45,32800.0
assam,2021,1,734006,44,26978.0
assam,2021,1,734006,43,31376.0
assam,2021,1,734006,43,26167.0
assam,2021,1,734006,38,20493.0
assam,2021,1,734006,38,22436.0
assam,2021,2,734006,79,47103.0
assam,2021,2,734006,69,82110.0
assam,2021,2,734006,56,43392.0
assam,2021,2,734006,48,34608.0
assam,2021,2,734006,42,43869.0
assam,2021,2,734006,36,34326.0
assam,2021,2,734006,35,22080.0
assam,2021,2,734006,35,24002.0
assam,2021,2,734006,33,30286.0
assam,2021,2,734006,32,29627.0
assam,2021,3,734006,121,117986.0
assam,2021,3,734006,77,105026.0
assam,2021,3,734006,67,60578.0
assam,2021,3,734006,61,46338.0
assam,2021,3,734006,60,40685.0
assam,2021,3,734006,59,55210.0
assam,2021,3,734006,59,60274.0
assam,2021,3,734006,56,54776.0
assam,2021,3,734006,55,42333.0
assam,2021,3,734006,46,54906.0
assam,2021,4,734006,166,209584.0
assam,2021,4,734006,162,206024.0
assam,2021,4,734006,131,145595.0
assam,2021,4,734006,131,151289.0
assam,2021,4,734006,125,269242.0
assam,2021,4,734006,97,117670.0
assam,2021,4,734006,95,161876.0
assam,2021,4,734006,90,111638.0
assam,2021,4,734006,87,109884.0
assam,2021,4,734006,83,119272.0
assam,2022,1,734006,277,421464.0
assam,2022,1,734006,249,325730.0
assam,2022,1,734006,223,292856.0
assam,2022,1,734006,206,296160.0
assam,2022,1,734006,181,198810.0
assam,2022,1,734006,167,204680.0
assam,2022,1,734006,153,229632.0
assam,2022,1,734006,152,223616.0
assam,2022,1,734006,151,170998.0
assam,2022,1,734006,145,198245.0
assam,2022,2,734006,181,236099.0
assam,2022,2,734006,167,208988.0
assam,2022,2,734006,135,255489.0
assam,2022,2,734006,129,190583.0
assam,2022,2,734006,129,178912.0
assam,2022,2,734006,127,107047.0
assam,2022,2,734006,115,152833.0
assam,2022,2,734006,105,109806.0
assam,2022,2,734006,92,135360.0
assam,2022,2,734006,89,85390.0
assam,2022,3,734006,288,333196.0
assam,2022,3,734006,215,254861.0
assam,2022,3,734006,198,216933.0
assam,2022,3,734006,195,280021.0
assam,2022,3,734006,189,227691.0
assam,2022,3,734006,155,197269.0
assam,2022,3,734006,153,203013.0
assam,2022,3,734006,147,213250.0
assam,2022,3,734006,139,189690.0
assam,2022,3,734006,137,250499.0
assam,2022,4,734006,386,453000.0
assam,2022,4,734006,373,505459.0
assam,2022,4,734006,347,406810.0
assam,2022,4,734006,296,317894.0
assam,2022,4,734006,291,353306.0
assam,2022,4,734006,279,326354.0
assam,2022,4,734006,273,293127.0
assam,2022,4,734006,220,308313.0
assam,2022,4,734006,219,249614.0
assam,2022,4,734006,213,302699.0
assam,2023,1,734006,390,583421.0
assam,2023,1,734006,390,519186.0
assam,2023,1,734006,314,420735.0
assam,2023,1,734006,287,380465.0
assam,2023,1,734006,271,371714.0
assam,2023,1,734006,263,272960.0
assam,2023,1,734006,251,390399.0
assam,2023,1,734006,249,357351.0
assam,2023,1,734006,220,279250.0
assam,2023,1,734006,216,302332.0
assam,2023,2,734006,315,523785.0
assam,2023,2,734006,285,451697.0
assam,2023,2,734006,213,267048.0
assam,2023,2,734006,210,416205.0
assam,2023,2,734006,198,264286.0
assam,2023,2,734006,189,342060.0
assam,2023,2,734006,187,372489.0
assam,2023,2,734006,167,297383.0
assam,2023,2,734006,157,244644.0
assam,2023,2,734006,156,239237.0
assam,2023,3,734006,345,438318.0
assam,2023,3,734006,316,501522.0
assam,2023,3,734006,312,327784.0
assam,2023,3,734006,306,457519.0
assam,2023,3,734006,225,283791.0
assam,2023,3,734006,225,250518.0
assam,2023,3,734006,219,299590.0
assam,2023,3,734006,216,357624.0
assam,2023,3,734006,207,295109.0
assam,2023,3,734006,200,282704.0
bihar,2020,2,734006,126,21331.0
bihar,2020,2,734006,105,19710.0
bihar,2020,2,734006,57,9978.0
bihar,2020,2,734006,42,7212.0
bihar,2020,2,734006,40,7248.0
bihar,2020,2,734006,39,7637.0
bihar,2020,2,734006,38,7520.0
bihar,2020,2,734006,35,6460.0
bihar,2020,2,734006,35,6150.0
bihar,2020,2,734006,34,6046.0
bihar,2020,3,734006,357,78191.0
bihar,2020,3,734006,264,55025.0
bihar,2020,3,734006,135,30537.0
bihar,2020,3,734006,126,23361.0
bihar,2020,3,734006,112,25875.0
bihar,2020,3,734006,109,26403.0
bihar,2020,3,734006,106,25813.0
bihar,2020,3,734006,103,27115.0
bihar,2020,3,734006,99,21383.0
bihar,2020,3,734006,98,19569.0
bihar,2020,4,734006,283,183251.0
bihar,2020,4,734006,263,182521.0
bihar,2020,4,734006,147,89867.0
bihar,2020,4,734006,101,69440.0
bihar,2020,4,734006,98,53755.0
bihar,2020,4,734006,90,54062.0
bihar,2020,4,734006,89,60238.0
bihar,2020,4,734006,83,64237.0
bihar,2020,4,734006,81,50166.0
bihar,2020,4,734006,81,41589.0
bihar,2021,1,734006,393,228403.0
bihar,2021,1,734006,286,161357.0
bihar,2021,1,734006,203,86155.0
bihar,2021,1,734006,148,69335.0
bihar,2021,1,734006,145,82025.0
bihar,2021,1,734006,118,65310.0
bihar,2021,1,734006,117,66383.0
bihar,2021,1,734006,111,93902.0
bihar,2021,1,734006,110,63789.0
